register,name,alt_name,einheit,quelle,typ,type_code,fw_scale,fw_scale_code,anzeige_faktor,elem_size,count,belegt_regs,teil_von,source_ptr_v150,konfidenz,beispiel_entladen,beispiel_laden,v_entladen,v_laden,v_ref_v150,v_dc_entladen,v_backup,v_unter_dod,v_laden_6pack,v_bat_ab,v_boot,min_all,max_all,n_werte,n_logs,notiz
34401,pack5_bat_curr,pack5_bat_curr,A,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015136,hoch,,,,,0,,0,0,84,0,0,0,385,1342,21,"Pack-Struct Stride 0x60 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Curr' (BMS v118, nachtraeglich disassembliert). Kein Skalencode, daher vom Read_Serializer-Vorzeichenfehler NICHT betroffen - verwendbarer Ersatz fuer 32101 (bms_battery_current). Da immer nur ein Pack entlaedt, liefert die Summe aller 34x01 den Strom, den die Firmware intern nutzt. Siehe FW_Bug_Read_Serializer_Vorzeichen_2026-08-22.md"
34402,pack5_soc,pack5_bat_soc,%,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015138,mittel,49.6 %,60.1 %,496,601,947,,0,0,855,0,0,0,947,1422,23,"Rohwert in 0.1% | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Soc' (BMS v118, nachtraeglich disassembliert)"
34403,pack5_cycle_count,pack5_cycle_count,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x2001513A,hoch,,,,,59,,0,0,50,,,0,59,1224,15,"Pack5-Struct +0x06. BMS-FW 'Cyc Cnt' / BESTAETIGT durch Live-Scans (kleine monotone Werte 0/1/6/7/10/12) und BLE-Offset 0x18 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Cyc Cnt' (BMS v118, nachtraeglich disassembliert)"
34404,pack5_mos_status,pack5_charge_status,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x20015142,mittel,,,,,3,,0,0,3,0,0,0,3,1342,21,"Pack5-Struct +0x0e (u8). BMS-FW 'Chg Mos/Dsg Mos' / BESTAETIGT durch Live-Scans (Wertebereich 0..3 = genau 2 Flags) | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Chg/Dsg Mos' (BMS v118, nachtraeglich disassembliert)"
34405,pack5_max_cell_voltage,pack5_cell_v_max,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x20015144,hoch,,,,,3331,,0,0,3374,,,0,3415,1224,15,"Rohwert in mV | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Max Cell' (BMS v118, nachtraeglich disassembliert)"
34406,pack5_min_cell_voltage,pack5_cell_v_min,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x20015146,hoch,,,,,3329,,0,0,3371,,,0,3410,1224,15,"Rohwert in mV | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Min Cell' (BMS v118, nachtraeglich disassembliert)"
34407,pack5_protect1,pack5_protect1,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x2001514C,hoch,,,,,0,,0,0,0,,,0,0,1224,15,"Pack+0x18. KORRIGIERT 2026-08-16: BMS CAN_TX_PerPack_10Msgs Frame 0x23 Byte0-1 = Protect1 (Schutz-Bitmaske 1), NICHT status_flags. Live 0..7 passt. Store-Handler CAN_Store_PerPack_Grp23_Overview3."
34408,pack5_protect2,pack5_protect2,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x2001514E,hoch,,,,,0,,0,0,0,0,0,0,0,1342,21,Pack+0x1a. KORRIGIERT 2026-08-16: Frame 0x23 Byte2-3 = Protect2 (Schutz-Bitmaske 2). War faelschlich protect1.
34409,pack5_bms_reserved_5a,pack5_status_5a,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x20015150,mittel,,,,,0,,0,0,0,,,0,0,1224,15,"Pack+0x1c. KORRIGIERT 2026-08-16: Frame 0x23 Byte4-5 = BMS-Struct-Feld @+0x5a (im BMS-Debug-Print NICHT benannt, Live ~0). War faelschlich protect2. | ERSTE LIVE-BEOBACHTUNG 2026-08-25: Das Feld ist NICHT konstant 0. Bei Tiefentladung (2100-2600 W, SoC 15->14 %) sprang es bei Pack 2 um 12:04:21 und bei Pack 3 um 12:08:03 jeweils von 0 auf 2 und war beim naechsten Poll wieder 0. Da der DEV-Pollzyklus rund 70 s betraegt, ist die Dauer nur nach oben begrenzt (<= 78 s bzw. <= 66 s) -- der Impuls kann deutlich kuerzer gewesen sein. Fehlerstatus und Alarmstatus standen durchgehend auf 0, es war also KEINE Stoerung. Kontext: Die Packs tragen die Last reihum (Packstrom-Sensoren zeigen jeweils nur ein aktives Pack mit rund -50 A); die beiden Impulse fielen in den letzten Ablaufabschnitt, dessen Packstrom um 12:09:09 auf 0 ging. Der Standby um 12:10:50 war ein vom Nutzer ausgeloester Neustart und gehoert NICHT zum Geraeteverhalten -- das Ende der Messreihe ist dadurch abgeschnitten, nicht geraeteseitig abgeschlossen. HYPOTHESE (unbestaetigt): Markierung eines Pack-Wechsels oder eine pack-individuelle Tiefentlade-Warnung. Zur Klaerung muesste scan_interval fuer die 34x09-Register waehrend eines Entladetests auf 'high' stehen, sonst faellt der Impuls zwischen zwei Polls."
34410,pack5_bms_version,pack5_bms_version,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x20015152,hoch,,,,,118,,0,0,116,0,0,0,1177,1342,21,"Pack5-Struct +0x1e. BESTAETIGT durch Live-Scans (Werte 116/118/1177 = BMS-FW-Versionen) | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Version' (BMS v118, nachtraeglich disassembliert)"
34411,pack5_temp_1,pack5_env_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x2001517E,hoch,,,,,307,,0,0,354,,,0,379,1224,15,Pack+0x4a. KORRIGIERT 2026-08-16: BMS Frame 0x41 Byte2-3 = ENV NTC (Umgebungstemperatur). Store-Handler CAN_Store_PerPack_Grp41_NTC. Faktor 0.1 degC.
34412,pack5_temp_2,pack5_mos_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015180,hoch,,,,,241,,0,0,298,,,0,394,1224,15,Pack+0x4c. KORRIGIERT 2026-08-16: BMS Frame 0x41 Byte4-5 = MOS NTC (MOSFET-Temperatur). Faktor 0.1 degC.
34413,pack5_ntc_block,pack5_cell_ntc_2,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,,0x20015174,hoch,,,,,231,,0,0,289,,,0,306,1224,15,"Pack5-Struct +0x40, 4 Elemente -> 34413-34416. BESTAETIGT: BMS CAN-Gruppe 0x40 = 4 NTC / Live 11.6-36.1 degC"
34414,pack5_ntc_block[2],pack5_cell_ntc_3,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,34413,,hoch,,,,,231,,0,0,289,,,0,305,1224,15,Folgeregister 2/4 von 34413
34415,pack5_ntc_block[3],pack5_mos_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,34413,,hoch,,,,,230,,0,0,290,,,0,307,1224,15,Folgeregister 3/4 von 34413
34416,pack5_ntc_block[4],pack5_env_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,34413,,hoch,,,,,229,,0,0,287,,,0,304,1224,15,Folgeregister 4/4 von 34413
34417,pack5_ntc_unused,pack5_avg_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015182,hoch,,,,,0,,0,0,0,,,0,0,1224,15,Pack+0x4e. GEKLAERT 2026-08-16: BMS Frame 0x41 Byte6-7 werden auf 0 gesetzt -> Register ist konstruktionsbedingt IMMER 0 (erklaert 'Live meist 0'). Kein echtes Messfeld.
34418,pack5_cell_voltage_1_16,pack5_cell_1_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,,0x20015154,hoch,,,,,3329,,0,0,3372,,,0,3413,1224,15,"Pack5-Struct +0x20, 16 Elemente -> 34418-34433. BESTAETIGT: BMS CAN-Gruppen 0x30-0x33 / Live 3177-3441 mV"
34419,pack5_cell_voltage_1_16[2],pack5_cell_2_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3329,,0,0,3372,,,0,3413,1224,15,Folgeregister 2/16 von 34418
34420,pack5_cell_voltage_1_16[3],pack5_cell_3_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3329,,0,0,3371,,,0,3411,1224,15,Folgeregister 3/16 von 34418
34421,pack5_cell_voltage_1_16[4],pack5_cell_4_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3331,,0,0,3372,,,0,3412,1224,15,Folgeregister 4/16 von 34418
34422,pack5_cell_voltage_1_16[5],pack5_cell_5_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3330,,0,0,3373,,,0,3412,1224,15,Folgeregister 5/16 von 34418
34423,pack5_cell_voltage_1_16[6],pack5_cell_6_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3330,,0,0,3373,,,0,3413,1224,15,Folgeregister 6/16 von 34418
34424,pack5_cell_voltage_1_16[7],pack5_cell_7_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3330,,0,0,3371,,,0,3410,1224,15,Folgeregister 7/16 von 34418
34425,pack5_cell_voltage_1_16[8],pack5_cell_8_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3330,,0,0,3374,,,0,3412,1224,15,Folgeregister 8/16 von 34418
34426,pack5_cell_voltage_1_16[9],pack5_cell_9_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3330,,0,0,3372,,,0,3412,1224,15,Folgeregister 9/16 von 34418
34427,pack5_cell_voltage_1_16[10],pack5_cell_10_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3331,,0,0,3372,,,0,3413,1224,15,Folgeregister 10/16 von 34418
34428,pack5_cell_voltage_1_16[11],pack5_cell_11_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3330,,0,0,3372,,,0,3411,1224,15,Folgeregister 11/16 von 34418
34429,pack5_cell_voltage_1_16[12],pack5_cell_12_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3330,,0,0,3373,,,0,3412,1224,15,Folgeregister 12/16 von 34418
34430,pack5_cell_voltage_1_16[13],pack5_cell_13_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3330,,0,0,3373,,,0,3412,1224,15,Folgeregister 13/16 von 34418
34431,pack5_cell_voltage_1_16[14],pack5_cell_14_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3331,,0,0,3373,,,0,3414,1224,15,Folgeregister 14/16 von 34418
34432,pack5_cell_voltage_1_16[15],pack5_cell_15_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3329,,0,0,3372,,,0,3413,1223,15,Folgeregister 15/16 von 34418
34433,pack5_cell_voltage_1_16[16],pack5_cell_16_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34418,,hoch,,,,,3329,,0,0,3372,,,0,3413,1223,15,Folgeregister 16/16 von 34418
34500,pack6_bat_volt,pack6_bat_volt,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.01,2,1,1,,0x20015194,hoch,,,,,5368,,0,0,5337,0,0,0,5446,1340,21,"Pack-Struct Stride 0x60 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Volt' (BMS v118, nachtraeglich disassembliert)"
34501,pack6_bat_curr,pack6_bat_curr,A,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015196,hoch,,,,,0,,0,0,0,0,0,0,385,1340,21,"Pack-Struct Stride 0x60 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Curr' (BMS v118, nachtraeglich disassembliert). Kein Skalencode, daher vom Read_Serializer-Vorzeichenfehler NICHT betroffen - verwendbarer Ersatz fuer 32101 (bms_battery_current). Da immer nur ein Pack entlaedt, liefert die Summe aller 34x01 den Strom, den die Firmware intern nutzt. Siehe FW_Bug_Read_Serializer_Vorzeichen_2026-08-22.md"
34502,pack6_soc,pack6_bat_soc,%,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x20015198,mittel,58.1 %,60.1 %,581,601,996,,0,0,800,0,0,0,996,1420,23,"Rohwert in 0.1% | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Soc' (BMS v118, nachtraeglich disassembliert)"
34503,pack6_cycle_count,pack6_cycle_count,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x2001519A,hoch,,,,,54,,0,0,45,,,0,54,1223,15,"Pack6-Struct +0x06. BMS-FW 'Cyc Cnt' / BESTAETIGT durch Live-Scans (kleine monotone Werte 0/1/6/7/10/12) und BLE-Offset 0x18 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Cyc Cnt' (BMS v118, nachtraeglich disassembliert)"
34504,pack6_mos_status,pack6_charge_status,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x200151A2,mittel,,,,,0,,0,0,0,0,0,0,3,1340,21,"Pack6-Struct +0x0e (u8). BMS-FW 'Chg Mos/Dsg Mos' / BESTAETIGT durch Live-Scans (Wertebereich 0..3 = genau 2 Flags) | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Chg/Dsg Mos' (BMS v118, nachtraeglich disassembliert)"
34505,pack6_max_cell_voltage,pack6_cell_v_max,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x200151A4,hoch,,,,,3388,,0,0,3338,,,0,3406,1223,15,"Rohwert in mV | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Max Cell' (BMS v118, nachtraeglich disassembliert)"
34506,pack6_min_cell_voltage,pack6_cell_v_min,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x200151A6,hoch,,,,,3335,,0,0,3335,,,0,3403,1223,15,"Rohwert in mV | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Min Cell' (BMS v118, nachtraeglich disassembliert)"
34507,pack6_protect1,pack6_protect1,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x200151AC,hoch,,,,,0,,0,0,0,,,0,0,1223,15,"Pack+0x18. KORRIGIERT 2026-08-16: BMS CAN_TX_PerPack_10Msgs Frame 0x23 Byte0-1 = Protect1 (Schutz-Bitmaske 1), NICHT status_flags. Live 0..7 passt. Store-Handler CAN_Store_PerPack_Grp23_Overview3."
34508,pack6_protect2,pack6_protect2,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x200151AE,hoch,,,,,0,,0,0,0,0,0,0,0,1340,21,Pack+0x1a. KORRIGIERT 2026-08-16: Frame 0x23 Byte2-3 = Protect2 (Schutz-Bitmaske 2). War faelschlich protect1.
34509,pack6_bms_reserved_5a,pack6_status_5a,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x200151B0,mittel,,,,,0,,0,0,0,,,0,0,1223,15,"Pack+0x1c. KORRIGIERT 2026-08-16: Frame 0x23 Byte4-5 = BMS-Struct-Feld @+0x5a (im BMS-Debug-Print NICHT benannt, Live ~0). War faelschlich protect2. | ERSTE LIVE-BEOBACHTUNG 2026-08-25: Das Feld ist NICHT konstant 0. Bei Tiefentladung (2100-2600 W, SoC 15->14 %) sprang es bei Pack 2 um 12:04:21 und bei Pack 3 um 12:08:03 jeweils von 0 auf 2 und war beim naechsten Poll wieder 0. Da der DEV-Pollzyklus rund 70 s betraegt, ist die Dauer nur nach oben begrenzt (<= 78 s bzw. <= 66 s) -- der Impuls kann deutlich kuerzer gewesen sein. Fehlerstatus und Alarmstatus standen durchgehend auf 0, es war also KEINE Stoerung. Kontext: Die Packs tragen die Last reihum (Packstrom-Sensoren zeigen jeweils nur ein aktives Pack mit rund -50 A); die beiden Impulse fielen in den letzten Ablaufabschnitt, dessen Packstrom um 12:09:09 auf 0 ging. Der Standby um 12:10:50 war ein vom Nutzer ausgeloester Neustart und gehoert NICHT zum Geraeteverhalten -- das Ende der Messreihe ist dadurch abgeschnitten, nicht geraeteseitig abgeschlossen. HYPOTHESE (unbestaetigt): Markierung eines Pack-Wechsels oder eine pack-individuelle Tiefentlade-Warnung. Zur Klaerung muesste scan_interval fuer die 34x09-Register waehrend eines Entladetests auf 'high' stehen, sonst faellt der Impuls zwischen zwei Polls."
34510,pack6_bms_version,pack6_bms_version,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x200151B2,hoch,,,,,118,,0,0,116,0,0,0,1177,1340,21,"Pack6-Struct +0x1e. BESTAETIGT durch Live-Scans (Werte 116/118/1177 = BMS-FW-Versionen) | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Version' (BMS v118, nachtraeglich disassembliert)"
34511,pack6_temp_1,pack6_env_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x200151DE,hoch,,,,,292,,0,0,327,,,0,351,1223,15,Pack+0x4a. KORRIGIERT 2026-08-16: BMS Frame 0x41 Byte2-3 = ENV NTC (Umgebungstemperatur). Store-Handler CAN_Store_PerPack_Grp41_NTC. Faktor 0.1 degC.
34512,pack6_temp_2,pack6_mos_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x200151E0,hoch,,,,,230,,0,0,267,,,0,370,1223,15,Pack+0x4c. KORRIGIERT 2026-08-16: BMS Frame 0x41 Byte4-5 = MOS NTC (MOSFET-Temperatur). Faktor 0.1 degC.
34513,pack6_ntc_block,pack6_cell_ntc_2,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,,0x200151D4,hoch,,,,,226,,0,0,277,,,0,295,1223,15,"Pack6-Struct +0x40, 4 Elemente -> 34513-34516. BESTAETIGT: BMS CAN-Gruppe 0x40 = 4 NTC / Live 11.6-36.1 degC"
34514,pack6_ntc_block[2],pack6_cell_ntc_3,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,34513,,hoch,,,,,227,,0,0,287,,,0,315,1223,15,Folgeregister 2/4 von 34513
34515,pack6_ntc_block[3],pack6_mos_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,34513,,hoch,,,,,224,,0,0,274,,,0,291,1223,15,Folgeregister 3/4 von 34513
34516,pack6_ntc_block[4],pack6_env_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,4,4,34513,,hoch,,,,,227,,0,0,284,,,0,310,1223,15,Folgeregister 4/4 von 34513
34517,pack6_ntc_unused,pack6_avg_ntc,°C,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x200151E2,hoch,,,,,0,,0,0,0,,,0,0,1223,15,Pack+0x4e. GEKLAERT 2026-08-16: BMS Frame 0x41 Byte6-7 werden auf 0 gesetzt -> Register ist konstruktionsbedingt IMMER 0 (erklaert 'Live meist 0'). Kein echtes Messfeld.
34518,pack6_cell_voltage_1_16,pack6_cell_1_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,,0x200151B4,hoch,,,,,3351,,0,0,3336,,,0,3406,1223,15,"Pack6-Struct +0x20, 16 Elemente -> 34518-34533. BESTAETIGT: BMS CAN-Gruppen 0x30-0x33 / Live 3177-3441 mV"
34519,pack6_cell_voltage_1_16[2],pack6_cell_2_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3374,,0,0,3336,,,0,3405,1223,15,Folgeregister 2/16 von 34518
34520,pack6_cell_voltage_1_16[3],pack6_cell_3_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3351,,0,0,3335,,,0,3405,1223,15,Folgeregister 3/16 von 34518
34521,pack6_cell_voltage_1_16[4],pack6_cell_4_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3356,,0,0,3338,,,0,3404,1223,15,Folgeregister 4/16 von 34518
34522,pack6_cell_voltage_1_16[5],pack6_cell_5_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3335,,0,0,3335,,,0,3403,1223,15,Folgeregister 5/16 von 34518
34523,pack6_cell_voltage_1_16[6],pack6_cell_6_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3336,,0,0,3336,,,0,3404,1223,15,Folgeregister 6/16 von 34518
34524,pack6_cell_voltage_1_16[7],pack6_cell_7_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3347,,0,0,3336,,,0,3403,1223,15,Folgeregister 7/16 von 34518
34525,pack6_cell_voltage_1_16[8],pack6_cell_8_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3353,,0,0,3336,,,0,3405,1223,15,Folgeregister 8/16 von 34518
34526,pack6_cell_voltage_1_16[9],pack6_cell_9_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3361,,0,0,3336,,,0,3404,1223,15,Folgeregister 9/16 von 34518
34527,pack6_cell_voltage_1_16[10],pack6_cell_10_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3366,,0,0,3337,,,0,3405,1223,15,Folgeregister 10/16 von 34518
34528,pack6_cell_voltage_1_16[11],pack6_cell_11_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3345,,0,0,3335,,,0,3404,1223,15,Folgeregister 11/16 von 34518
34529,pack6_cell_voltage_1_16[12],pack6_cell_12_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3371,,0,0,3337,,,0,3406,1223,15,Folgeregister 12/16 von 34518
34530,pack6_cell_voltage_1_16[13],pack6_cell_13_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3371,,0,0,3336,,,0,3404,1223,15,Folgeregister 13/16 von 34518
34531,pack6_cell_voltage_1_16[14],pack6_cell_14_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3336,,0,0,3337,,,0,3406,1223,15,Folgeregister 14/16 von 34518
34532,pack6_cell_voltage_1_16[15],pack6_cell_15_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3344,,0,0,3335,,,0,3405,1223,15,Folgeregister 15/16 von 34518
34533,pack6_cell_voltage_1_16[16],pack6_cell_16_voltage,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,16,16,34518,,hoch,,,,,3389,,0,0,3336,,,0,3405,1223,15,Folgeregister 16/16 von 34518
34600,pack7_bat_volt,pack7_bat_volt,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.01,2,1,1,,0x200151F4,hoch,,,,,0,,0,0,0,0,0,0,0,1340,21,"Pack-Struct Stride 0x60 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Volt' (BMS v118, nachtraeglich disassembliert)"
34601,pack7_bat_curr,pack7_bat_curr,A,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x200151F6,hoch,,,,,0,,0,0,0,0,0,0,0,1341,21,"Pack-Struct Stride 0x60 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Curr' (BMS v118, nachtraeglich disassembliert)"
34602,pack7_soc,pack7_bat_soc,%,FC03-Read (Descriptor),u16,0x02,x1,0,0.1,2,1,1,,0x200151F8,mittel,,,,,0,,0,0,0,0,0,0,0,1341,21,"Rohwert in 0.1% | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Bat Soc' (BMS v118, nachtraeglich disassembliert)"
34603,pack7_cycle_count,pack7_cycle_count,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x200151FA,hoch,,,,,0,,0,0,0,,,0,0,1223,15,"Pack7-Struct +0x06. BMS-FW 'Cyc Cnt' / BESTAETIGT durch Live-Scans (kleine monotone Werte 0/1/6/7/10/12) und BLE-Offset 0x18 | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Cyc Cnt' (BMS v118, nachtraeglich disassembliert)"
34604,pack7_mos_status,pack7_charge_status,,FC03-Read (Descriptor),u8,0x01,x1,0,,2,1,1,,0x20015202,mittel,,,,,0,,0,0,0,0,0,0,0,1341,21,"Pack7-Struct +0x0e (u8). BMS-FW 'Chg Mos/Dsg Mos' / BESTAETIGT durch Live-Scans (Wertebereich 0..3 = genau 2 Flags) | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Chg/Dsg Mos' (BMS v118, nachtraeglich disassembliert)"
34605,pack7_max_cell_voltage,pack7_cell_v_max,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x20015204,hoch,,,,,0,,0,0,0,,,0,0,1223,15,"Rohwert in mV | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Max Cell' (BMS v118, nachtraeglich disassembliert)"
34606,pack7_min_cell_voltage,pack7_cell_v_min,V,FC03-Read (Descriptor),u16,0x02,x1,0,0.001,2,1,1,,0x20015206,hoch,,,,,0,,0,0,0,,,0,0,1223,15,"Rohwert in mV | FW-BELEG 2026-08-16: BMS_Debug_PerPack_Detail_Print bestaetigt Feld 'Min Cell' (BMS v118, nachtraeglich disassembliert)"
34607,pack7_protect1,pack7_protect1,,FC03-Read (Descriptor),i16,0x12,x1,0,,2,1,1,,0x2001520C,hoch,,,,,0,,0,0,0,,,0,0,1223,15,"Pack+0x18. KORRIGIERT 2026-08-16: BMS CAN_TX_PerPack_10Msgs Frame 0x23 Byte0-1 = Protect1 (Schutz-Bitmaske 1), NICHT status_flags. Live 0..7 passt. Store-Handler CAN_Store_PerPack_Grp23_Overview3."
34608,pack7_protect2,pack7_protect2,,FC03-Read (Descriptor),u16,0x02,x1,0,,2,1,1,,0x2001520E,hoch,,,,,0,,0,0,0,0,0,0,0,1341,21,Pack+0x1a. KORRIGIERT 2026-08-16: Frame 0x23 Byte2-3 = Protect2 (Schutz-Bitmaske 2). War faelschlich protect1.
